product,answer_option,label,review_len,Rn,Rp,Rs,Rc,Rd,Rsc
Neurobion,No work,0,2,1.0,0.0,0.0,0.0033500837520938024,0.0,-0.296
Neurobion,"Good,",0,1,0.0,0.7,0.6000000000000001,0.0016750418760469012,0.0,0.4404
Neurobion,Fast delivery,0,2,0.40227581784778205,0.2,0.6,0.0033500837520938024,1.0,0.0
Neurobion,I have been prescribed by my doctor for general weakness I feel better,1,13,0.3389769737827908,0.275,0.5,0.020100502512562814,0.0,0.0258
Neurobion,Don't bug my notifications,0,4,0.5,0.0,0.0,0.006700167504187605,0.0,0.0
Neurobion,it helps me in sciatica pain,1,6,0.33000323287485495,0.0,0.0,0.010050251256281407,0.0,-0.1779
Neurobion,good To be taken as per Or advice,0,8,0.45394929633286174,0.7,0.6000000000000001,0.01340033500837521,0.0,0.4404
Neurobion,Nice,0,1,0.0,0.6,1.0,0.0016750418760469012,0.0,0.4215
Neurobion,"It is a prescribed medicine, what is there to like or dislike in that!!???",1,14,0.20159383678820175,0.0,0.0,0.021775544388609715,0.0,-0.3013
Neurobion,Well packed,0,2,0.0,0.0,0.0,0.0033500837520938024,1.0,0.2732
Neurobion,Aimed delivery,0,2,0.3507026579093744,0.0,0.0,0.0033500837520938024,1.0,0.0
Neurobion,Along with this i had initially ordered glycogen for which a prescription was called for But what i had unloaded was not a'exited as it was issued in 2015. Since this is regular medication for diabetic control age of the prescription should not matter.,0,44,0.5801814858560049,0.0,0.038461538461538464,0.05862646566164154,1.0,-0.0286
Neurobion,its really good,0,3,0.0,0.7,0.6000000000000001,0.005025125628140704,0.0,0.4927
Neurobion,timely delivery and updates,0,4,0.7010868287495449,0.0,0.0,0.006700167504187605,1.0,0.0
Neurobion,medicine is long lasting expire date,0,6,0.5591243950867304,-0.025,0.2,0.010050251256281407,1.0,0.0
Neurobion,its working good in cheapest price,0,6,0.4107608263036477,0.7,0.6000000000000001,0.010050251256281407,0.0,0.4404
Neurobion,This is also prescribed by my doctor,1,7,0.49335690502341556,0.0,0.0,0.011725293132328308,0.0,0.0
Neurobion,Quality in such a low cost,0,6,0.6501214147350791,0.0,0.4,0.010050251256281407,0.0,-0.2732
Neurobion,Effective supplement as vitamin B complex,1,6,0.7720706868895888,0.15,0.6000000000000001,0.010050251256281407,0.0,0.6486
Neurobion,NO DISLIKE. ONLY LIKE,0,4,0.5233013512021335,0.0,1.0,0.006700167504187605,0.0,0.5696
Neurobion,I like it,0,3,0.0,0.0,0.0,0.005025125628140704,0.0,0.3612
Neurobion,Good to receive on time.,0,5,0.32952640124950755,0.7,0.6000000000000001,0.008375209380234505,1.0,0.4404
Neurobion,"It is a prescribed medicine, what is there to like or dislike in that!!???",0,14,0.20159383678820175,0.0,0.0,0.021775544388609715,0.0,-0.3013
Neurobion,Genetic and useful,1,3,0.0,0.3,0.0,0.005025125628140704,0.0,0.4404
Neurobion,it helps me in sciatica pain,1,6,0.33000323287485495,0.0,0.0,0.010050251256281407,0.0,-0.1779
Neurobion,best in its class,0,4,0.5660629484404339,1.0,0.3,0.006700167504187605,0.0,0.6369
Neurobion,Good for daily work,0,4,0.3496357082356986,0.35,0.30000000000000004,0.006700167504187605,0.0,0.4404
Neurobion,Extremely fast supply.just the same day.,0,6,0.29608307678790735,0.1,0.3625,0.010050251256281407,0.0,0.0
Neurobion,its good for weak nerve and helps to work,0,9,0.20061577690592824,0.16249999999999998,0.6125,0.01507537688442211,1.0,0.3818
Neurobion,I am 74 years old hence I was always feel tired and needed lie down for rest After taking nuerobion I feel better and can do some work actively,1,29,0.4037271180700503,-0.017777777777777788,0.45777777777777773,0.04187604690117253,0.0,0.3182
Neurobion,It seems that it is substandard,0,6,0.0,0.0,0.0,0.010050251256281407,0.0,0.0
Neurobion,all is good but need to be work on portal offers,0,11,0.4253623239586695,0.39999999999999997,0.30000000000000004,0.018425460636515914,0.0,0.2382
Neurobion,Great for most neurological issue.,1,5,0.3295160375753886,0.65,0.625,0.008375209380234505,0.0,0.6249
Neurobion,Complete vitamin B tablet,0,4,0.5318407767498567,0.1,0.4,0.006700167504187605,0.0,0.296
Neurobion,This Tablet was cause of vomitting sorry,0,7,0.27725483177333005,-0.5,1.0,0.011725293132328308,0.0,-0.0772
Neurobion,Good to have one everyday,1,5,0.7437636532947047,0.24999999999999997,0.6000000000000001,0.008375209380234505,0.0,0.4404
Neurobion,good option for vitamin b12 supplement,1,6,0.8704282673294684,0.7,0.6000000000000001,0.010050251256281407,0.0,0.6249
Neurobion,The way of packing is good thank you,0,8,0.5647944268487851,0.7,0.6000000000000001,0.01340033500837521,1.0,0.6597
Neurobion,Medicine keeps whole day active and no tiredness,1,8,0.32306792921416777,0.03333333333333334,0.5,0.01340033500837521,0.0,0.128
Neurobion,"Cannot remember rhis medicine, rated arbitrarily",0,6,0.13029136173552766,-0.1,0.6,0.010050251256281407,0.0,0.0
Neurobion,All tablet are found in excellent condition,0,7,0.4991773754381088,1.0,1.0,0.011725293132328308,0.0,0.5719
Neurobion,Increases the nerves strength,1,4,0.5992955638616152,0.0,0.0,0.006700167504187605,0.0,0.4215
Neurobion,Results in 35-40 days...In back pain and tastelessnees.,0,8,1.0,0.0,0.0,0.01340033500837521,1.0,-0.5106
Neurobion,Helpful in the price range in compare to other multivitamins,1,10,0.5954815694738467,-0.125,0.375,0.01507537688442211,0.0,0.4215
Neurobion,It is a good broad spectrum medicine for occasional use.,1,10,0.49104212669027,0.25416666666666665,0.3458333333333334,0.01675041876046901,0.0,0.4404
Neurobion,I ordered for my mother,0,5,0.5523859560729955,0.0,0.0,0.008375209380234505,0.0,0.0
Neurobion,Time required for is too much for customer care support,0,10,0.6511023167948213,0.2,0.2,0.01507537688442211,1.0,0.7096
Neurobion,Product delivery is late,0,4,0.5618092070152865,-0.3,0.6,0.006700167504187605,1.0,0.0
Neurobion,Don't have any test,0,4,1.0,0.0,0.0,0.006700167504187605,0.0,0.0
Neurobion,This is nice red colour tablet...looks so nice and after I eat I feel it must be doing something nice otherwise why would my doctor tell me to have it daily Silt!!,0,32,0.2176650499408203,0.36,0.6,0.04690117252931323,0.0,0.869
Neurobion,Good for back pain due to deficiency of vitamin b,0,10,0.8659825369793488,0.19166666666666665,0.325,0.01675041876046901,1.0,0.2023
Neurobion,Good medicine for nerves,1,4,0.7748993183044948,0.7,0.6000000000000001,0.006700167504187605,0.0,0.3612
Neurobion,Response from team was poor,0,5,0.6540692751734811,-0.4,0.6,0.008375209380234505,0.0,-0.4767
Neurobion,Good substitute for vitamin B in lesser price.,1,8,0.6142781681847951,0.35,0.55,0.01340033500837521,0.0,0.6249
Neurobion,nice tablet for boasting a day,0,6,0.4386608730182396,0.6,1.0,0.010050251256281407,0.0,0.4215
Neurobion,Delivery and information available on webster,0,6,0.46491399899770647,0.4,0.4,0.010050251256281407,1.0,0.0
Neurobion,it does the work,0,4,1.0,0.0,0.0,0.006700167504187605,0.0,0.0
Neurobion,Good discount and cashback,0,4,0.8300330327128695,0.7,0.6000000000000001,0.006700167504187605,1.0,0.4404
Neurobion,U should give discount on that also,0,7,1.0,0.0,0.0,0.011725293132328308,1.0,0.0
Neurobion,Effect when taken for long duration,1,6,0.4970129989072565,-0.05,0.4,0.010050251256281407,0.0,0.0
Neurobion,B complex product withb12 at a very reasonable price,1,9,0.4478041232560983,-0.01999999999999999,0.5900000000000001,0.01507537688442211,0.0,0.0
Neurobion,Good for health,0,3,0.721101914560131,0.7,0.6000000000000001,0.005025125628140704,0.0,0.4404
Neurobion,Good packing and expire date,0,5,0.559382075009186,0.7,0.6000000000000001,0.008375209380234505,1.0,0.4404
Neurobion,Quick delivery with no problem,0,5,0.6005765520116189,0.3333333333333333,0.5,0.008375209380234505,1.0,0.3089
Neurobion,Unfordable prices.... Helped with muscle spasms and general anxiety,0,9,0.5950834308324883,0.05000000000000002,0.5,0.01507537688442211,0.0,-0.1779
Neurobion,Original product at great discount,0,5,0.43290973004278627,0.5875,0.75,0.008375209380234505,1.0,0.7506
Neurobion,Good vitamin tablets,0,3,0.7673055299106756,0.7,0.6000000000000001,0.005025125628140704,0.0,0.6249
Neurobion,its not making any much difference,0,6,0.5165038134977323,0.2,0.2,0.010050251256281407,0.0,0.0
Neurobion,It is a very good medicine,1,6,0.6143788854691508,0.9099999999999999,0.7800000000000001,0.010050251256281407,0.0,0.4927
Neurobion,It gives strength to veins,1,5,0.6901104036260415,0.0,0.0,0.008375209380234505,0.0,0.4939
Neurobion,its a good product.,0,4,0.6359866036938719,0.7,0.6000000000000001,0.006700167504187605,0.0,0.4404
Neurobion,Two tablets were exposed as their seals were punctured,0,9,0.44549033645334,0.0,0.0,0.01340033500837521,0.0,-0.0772
Neurobion,I like neurobiology forte tablet and I take this daily since long time,0,13,0.5741207608882481,-0.025,0.2,0.020100502512562814,1.0,0.3612
Neurobion,helpful in gaining strength,1,4,0.31891007940682536,0.0,0.0,0.006700167504187605,0.0,0.8316
Neurobion,its a good product.,0,4,0.6359866036938719,0.7,0.6000000000000001,0.006700167504187605,0.0,0.4404
Neurobion,its effective against pain due to nerve pitching,1,8,0.8004090752793048,0.2375,0.5875,0.01340033500837521,0.0,-0.0516
Neurobion,Genuine and good pricing,0,4,0.34026008157253196,0.55,0.55,0.006700167504187605,1.0,0.4404
Neurobion,good To be taken as per Or advice,0,8,0.45394929633286174,0.7,0.6000000000000001,0.01340033500837521,0.0,0.4404
Neurobion,I did not purchase it this time.,0,7,0.4140362382520166,0.0,0.0,0.011725293132328308,1.0,0.0
Neurobion,I have been using it for a while and found it to be a good nerve support,1,17,0.5529429002615525,0.7,0.6000000000000001,0.02512562814070352,0.0,0.6808
Neurobion,Disprin require percription . Very strange,0,6,0.26298139056303105,-0.065,0.195,0.010050251256281407,0.0,-0.2716
Neurobion,Good price and quick delivery,0,5,0.4951873468953393,0.5166666666666666,0.55,0.008375209380234505,1.0,0.4404
Neurobion,smells a lot but packed well....,0,6,0.38110810011998747,0.0,0.0,0.010050251256281407,1.0,0.3919
Neurobion,One of the better vitamin complex tablet with B-12.Very effective,1,10,0.35408852382175227,0.26666666666666666,0.5666666666666668,0.01675041876046901,0.0,0.802
Neurobion,It is as per recommendation.,0,5,1.0,0.0,0.0,0.008375209380234505,0.0,0.0
Neurobion,Stop Asking silly questions wasting time,0,6,0.28944429043338366,-0.5,0.875,0.010050251256281407,1.0,-0.5859
Neurobion,Packing should have been a bit strong,0,7,0.6087114596562213,0.4333333333333333,0.7333333333333333,0.011725293132328308,1.0,0.5106
Neurobion,its a good and cheap combo of neurovitamins,1,8,0.6436137984393366,0.55,0.65,0.01340033500837521,0.0,0.4404
Neurobion,I regularly use it for improvement of vitamin B,1,9,0.4933840738108785,0.0,0.07692307692307693,0.01507537688442211,0.0,0.6369
Neurobion,Actually I bought this medicine for my father so I canst tell about this,0,14,0.28812543180679295,0.0,0.1,0.020100502512562814,0.0,0.0
Neurobion,I am a diabetic patient and I am taking regularly,1,10,0.2834596624688509,0.0,0.07692307692307693,0.01340033500837521,0.0,0.0
Neurobion,All medicine are good and with discount price.,0,8,0.844316923852597,0.7,0.6000000000000001,0.01340033500837521,1.0,0.4404
Neurobion,its good for body,0,4,0.7129285401858697,0.7,0.6000000000000001,0.006700167504187605,0.0,0.4404
Neurobion,excellent vitamin tablet at lowest pric!e. Value for money !,1,10,0.649272425757708,1.0,1.0,0.01675041876046901,0.0,0.7418
Neurobion,Service as well as app(v fast,0,6,0.48734901997983365,0.2,0.6,0.008375209380234505,1.0,0.2732
Neurobion,I got all tablets except this one The service was good for all other tablets Since this tablet was not that costly I just left it without complaining,0,28,0.8812043877399481,0.19166666666666665,0.325,0.038525963149078725,1.0,0.5842
Neurobion,Almost no discount on OTC products Pharmeasy & other apps providing least 20%discount. Nearby medical stores are providing 15% discount,0,20,0.5550731627114324,-0.14166666666666666,0.25833333333333336,0.03015075376884422,1.0,-0.228
Neurobion,Good vitamin supplement,0,3,0.7923193788124273,0.7,0.6000000000000001,0.005025125628140704,0.0,0.6249
Neurobion,Prompt same day delivery,0,4,0.6249763147829364,0.0,0.125,0.006700167504187605,1.0,0.0
Neurobion,AS a Vitamin supplement Neurobion Forte is very good for diabetic,1,11,0.3027550557869314,0.9099999999999999,0.7800000000000001,0.018425460636515914,0.0,0.659
Neurobion,The delivery boy said the phone number was not available to call. Packing has to be done appropriately He threatened not to deliver next time if it happens,0,28,0.4685869737147765,0.09999999999999999,0.3,0.04187604690117253,1.0,-0.4019
Neurobion,dislike -- reason smell,1,4,0.6997313713655784,0.0,0.0,0.006700167504187605,0.0,-0.3818
Neurobion,Till now I didn dislike anything,0,6,0.0,0.0,0.0,0.010050251256281407,0.0,-0.3818
Neurobion,taste heavy small,0,3,0.3188229282372264,-0.225,0.45,0.005025125628140704,0.0,0.0
Neurobion,Effective for my mother,0,4,0.5844408743047295,0.6,0.8,0.006700167504187605,0.0,0.4767
Neurobion,It keeps an old women of 94yrs going,1,8,0.2586951103414893,0.1,0.2,0.01340033500837521,0.0,0.0
Neurobion,Mud source of b12,0,4,0.5,0.0,0.0,0.006700167504187605,0.0,0.0
Neurobion,Because I have not satisfied,0,5,0.0,-0.25,1.0,0.008375209380234505,0.0,-0.3252
Neurobion,No discount I got I got Usually 15 % from my chemist,0,12,0.37941998706073937,-0.25,0.25,0.01675041876046901,1.0,-0.296
Neurobion,Right from placing the order to being delivered,0,8,0.21413116138116586,0.2857142857142857,0.5357142857142857,0.01340033500837521,1.0,0.0
Neurobion,The rate is very reasonable,0,5,0.5226249088411643,0.26,0.78,0.008375209380234505,0.0,0.0
Neurobion,It is a time tested drug,0,6,0.6465477987394612,0.0,0.0,0.010050251256281407,1.0,0.0
Neurobion,Medicine not available in stock in required quantity,0,8,0.6073082295562859,-0.2,0.4,0.011725293132328308,0.0,0.0
Neurobion,Its a vitamin tablet!,1,4,1.0,0.0,0.0,0.006700167504187605,0.0,0.3595
Neurobion,Bifurcation of order given,0,4,0.6810899205931746,0.0,0.0,0.006700167504187605,0.0,0.0
Neurobion,"Reasonable price,recommended by doctors no adverse effect noticed it helps nerve strengthening,long term use",1,14,0.415130404216871,0.2,0.6,0.023450586264656615,0.0,0.5733
Neurobion,Medicine is good and gives me positive results,1,8,0.37537256697284804,0.4636363636363636,0.5727272727272728,0.01340033500837521,0.0,0.7579
Neurobion,good packing but a bit slower delivery considering it was really near my address,0,14,0.48551387819607494,0.39999999999999997,0.5,0.023450586264656615,1.0,0.2382
Neurobion,I have received medicines with early expire and the Voice issued was incorrect,0,13,0.22102588336524787,0.1,0.3,0.021775544388609715,1.0,0.0
Neurobion,Time required for is too much for customer care support,0,10,0.6511023167948213,0.2,0.2,0.01507537688442211,1.0,0.7096
Neurobion,Effective for my mother,1,4,0.5844408743047295,0.6,0.8,0.006700167504187605,0.0,0.4767
Neurobion,Good bit tabs,0,3,0.8275887602150185,0.7,0.6000000000000001,0.005025125628140704,0.0,0.4404
Neurobion,OK. Nice,0,2,0.0,0.55,0.75,0.0033500837520938024,0.0,0.4215
Neurobion,It was delivered intima,0,4,0.0,0.0,0.0,0.006700167504187605,1.0,0.0
Neurobion,All ok,0,2,0.0,0.5,0.5,0.0033500837520938024,0.0,0.296
Neurobion,Prompt same day delivery,0,4,0.6249763147829364,0.0,0.125,0.006700167504187605,1.0,0.0
Neurobion,Good vitamin,0,2,0.6224620524622574,0.7,0.6000000000000001,0.0033500837520938024,0.0,0.6249
Neurobion,Vitamin supplement at unfordable price.,1,5,0.4240043935760254,0.0,0.0,0.008375209380234505,0.0,0.296
Neurobion,The delivery boy said the phone number was not available to call. Packing has to be done appropriately He threatened not to deliver next time if it happens,0,28,0.4685869737147765,0.09999999999999999,0.3,0.04187604690117253,1.0,-0.4019
Neurobion,packing and quality,0,3,1.0,0.0,0.0,0.005025125628140704,1.0,0.0
Neurobion,Best complex at compatible price..,1,5,0.23354178680384544,0.35,0.35,0.008375209380234505,0.0,0.6369
Neurobion,It is good for Nevas in body,0,7,0.4005179527696204,0.7,0.6000000000000001,0.011725293132328308,0.0,0.4404
Neurobion,Very fine working in my bowl.Just I am eating more.digestion is good and i have some brisk.i happy to continue some months.Cost is very cheap.Lot of Thanks to Merkpharma and their mankind of services,0,34,0.48629175563363086,0.48833333333333345,0.55,0.048576214405360134,1.0,0.8969
Neurobion,Not delivered,0,2,0.0,0.0,0.0,0.0033500837520938024,1.0,0.0
Neurobion,good packing but a bit slower delivery considering it was really near my address,0,14,0.48551387819607494,0.39999999999999997,0.5,0.023450586264656615,1.0,0.2382
Neurobion,No dislikes,0,2,1.0,0.0,0.0,0.0033500837520938024,0.0,0.3089
Neurobion,Good medicine for vitamin B,1,5,0.7642598820100012,0.7,0.6000000000000001,0.008375209380234505,0.0,0.6249
Neurobion,It is Ok,0,3,0.0,0.5,0.5,0.005025125628140704,0.0,0.296
Neurobion,Good service,0,2,0.6889141534821543,0.7,0.6000000000000001,0.0033500837520938024,1.0,0.4404
Neurobion,Best price good results...,0,4,0.6628553976865019,0.85,0.45000000000000007,0.006700167504187605,0.0,0.7964
Neurobion,its good,0,2,1.0,0.7,0.6000000000000001,0.0033500837520938024,0.0,0.4404
Neurobion,Slow result. Take it for long time,0,7,0.4461354444406884,-0.17500000000000002,0.4,0.011725293132328308,1.0,0.0
Neurobion,Increases the nerves strength,0,4,0.5992955638616152,0.0,0.0,0.006700167504187605,0.0,0.4215
Neurobion,its good,0,2,1.0,0.7,0.6000000000000001,0.0033500837520938024,0.0,0.4404
Neurobion,overall good experience and this is one of the best medicine for me and works well over me. thanks,1,19,0.5135558063914893,0.475,0.275,0.03015075376884422,0.0,0.9022
Neurobion,Like,0,1,0.0,0.0,0.0,0.0016750418760469012,0.0,0.3612
Neurobion,Till now I didn dislike anything,1,6,0.0,0.0,0.0,0.010050251256281407,0.0,-0.3818
Neurobion,best in its class,1,4,0.5660629484404339,1.0,0.3,0.006700167504187605,0.0,0.6369
Neurobion,Prompt,0,1,0.0,0.0,0.0,0.0016750418760469012,0.0,0.0
Neurobion,They are useful,0,3,0.0,0.3,0.0,0.005025125628140704,0.0,0.4404
Neurobion,Good Complex tablet with b12,1,5,0.34241142265077734,0.19999999999999998,0.5,0.008375209380234505,0.0,0.4404
Neurobion,Good packing and expire date,0,5,0.559382075009186,0.7,0.6000000000000001,0.008375209380234505,1.0,0.4404
Neurobion,The product meets our requirements,0,5,0.5841074338526977,0.0,0.0,0.008375209380234505,0.0,0.0
Neurobion,overall good with price,0,4,0.34677382190310874,0.35,0.30000000000000004,0.006700167504187605,0.0,0.4404
Neurobion,Delivery,0,1,1.0,0.0,0.0,0.0016750418760469012,1.0,0.0
Neurobion,Good supplement,0,2,0.6841784843271683,0.7,0.6000000000000001,0.0033500837520938024,0.0,0.4404
Neurobion,Great services,0,2,0.5055013190252774,0.8,0.75,0.0033500837520938024,1.0,0.6249
Neurobion,Very effective,0,2,0.0,0.78,1.0,0.0033500837520938024,0.0,0.5256
Neurobion,I ordered for my mother,0,5,0.5523859560729955,0.0,0.0,0.008375209380234505,0.0,0.0
Neurobion,The packing,0,2,1.0,0.0,0.0,0.0033500837520938024,1.0,0.0
Neurobion,delivery is not unto mark,0,5,0.6063188089131426,0.0,0.0,0.008375209380234505,1.0,0.0
Neurobion,"Cannot remember rhis medicine, rated arbitrarily",0,6,0.13029136173552766,-0.1,0.6,0.010050251256281407,0.0,0.0
Neurobion,Good product,0,2,0.6359866036938719,0.7,0.6000000000000001,0.0033500837520938024,0.0,0.4404
Neurobion,Very good for nurbous system,1,5,0.4265277876903912,0.9099999999999999,0.7800000000000001,0.008375209380234505,0.0,0.4927
Neurobion,Package well,0,2,0.0,0.0,0.0,0.0033500837520938024,1.0,0.2732
Neurobion,Unfordable product,0,2,0.40324863531325866,0.0,0.0,0.0033500837520938024,0.0,0.0
Neurobion,Excellent service,0,2,0.5278516688596927,1.0,1.0,0.0033500837520938024,1.0,0.5719
Neurobion,Mud source of b12,0,4,0.5,0.0,0.0,0.006700167504187605,0.0,0.0
Neurobion,Delivery should be speed,0,4,1.0,0.0,0.0,0.006700167504187605,1.0,0.0
Neurobion,It gives strength to veins,0,5,0.6901104036260415,0.0,0.0,0.008375209380234505,0.0,0.4939
Neurobion,Nothing is mention,0,3,1.0,0.0,0.0,0.005025125628140704,0.0,0.0
Neurobion,Nice Supplement .,0,3,0.0,0.6,1.0,0.005025125628140704,0.0,0.4215
Neurobion,better composition in this price,1,5,0.695246512893982,0.5,0.5,0.008375209380234505,0.0,0.4404
Neurobion,Bifurcation of order given,0,4,0.6810899205931746,0.0,0.0,0.006700167504187605,0.0,0.0
Neurobion,Good one,0,2,0.0,0.7,0.6000000000000001,0.0033500837520938024,0.0,0.4404
Neurobion,Very good for nerves strength,1,5,0.8025192353489254,0.9099999999999999,0.7800000000000001,0.008375209380234505,0.0,0.6936
Neurobion,Good medicine to use when you have sudden current type feelings,1,11,0.43050659096624794,0.2333333333333333,0.5,0.018425460636515914,0.0,0.4404
Neurobion,Excellent in nerves problems,0,4,0.6696620338326884,1.0,1.0,0.006700167504187605,0.0,0.1531
Neurobion,Good effect with no side effects,1,6,1.5586600960822652,0.7,0.6000000000000001,0.010050251256281407,0.0,0.1779
Neurobion,Nice results,0,2,0.5198859176836519,0.6,1.0,0.0033500837520938024,0.0,0.4215
Neurobion,Nice effects,0,2,0.47861977992382293,0.6,1.0,0.0033500837520938024,0.0,0.4215
Neurobion,Good product,0,2,0.6359866036938719,0.7,0.6000000000000001,0.0033500837520938024,0.0,0.4404
Neurobion,"Using the product, but still I could find the fruitful results",0,11,0.41102968557747127,0.0,0.0,0.01675041876046901,0.0,0.0
Neurobion,Not as per request,0,4,1.0,0.0,0.0,0.006700167504187605,0.0,0.0
Neurobion,Results awaited,0,2,0.4177917615338822,0.0,0.0,0.0033500837520938024,0.0,-0.0258
Neurobion,No problem at all Everything was excellent,1,7,0.5223640563992239,1.0,1.0,0.011725293132328308,0.0,0.7147
Neurobion,Everything was prefect,0,3,0.0,0.0,0.0,0.005025125628140704,0.0,0.0
SevenseascodLiverOil,I liked the product,0,4,0.4374344058768205,0.6,0.8,0.01444043321299639,0.0,0.4215
SevenseascodLiverOil,its a trusted products from my childhood days,1,8,0.7263818090911314,0.0,0.0,0.02888086642599278,0.0,0.4767
SevenseascodLiverOil,Good source of omega 3 fatty acid,1,7,0.9005862424503025,0.24999999999999997,0.5,0.02527075812274368,0.0,0.4404
SevenseascodLiverOil,"Good product, secure packaging, value for money",0,7,0.6947047473446272,0.55,0.6000000000000001,0.02527075812274368,1.0,0.7717
SevenseascodLiverOil,Product and timely delivery,0,4,0.6114310386114751,0.0,0.0,0.01444043321299639,1.0,0.0
SevenseascodLiverOil,Difficult to open bottle lid as its not proper Not sure if this one is a duplicate product too.,0,19,0.3205915057936087,-0.1875,0.6222222222222222,0.06859205776173286,1.0,-0.1994
SevenseascodLiverOil,Caused problems for health,0,4,0.6436340830629375,0.0,0.0,0.01444043321299639,0.0,-0.4019
SevenseascodLiverOil,Delievery and Product quality,0,4,1.0,0.0,0.0,0.01444043321299639,1.0,0.0
SevenseascodLiverOil,Cheaper on amazon,0,3,0.0,0.0,0.0,0.010830324909747292,0.0,0.1779
SevenseascodLiverOil,Bottle packing quality very bad,0,5,0.23427474865814246,-0.9099999999999998,0.8666666666666667,0.018050541516245487,1.0,-0.5849
SevenseascodLiverOil,Ordered 500 Cabs and Not the Delivery for 100 Cabs,0,10,0.5756769025121875,0.0,0.0,0.032490974729241874,1.0,0.0
SevenseascodLiverOil,You are gang of thief,0,5,1.0,0.0,0.0,0.018050541516245487,0.0,-0.5267
SevenseascodLiverOil,Seams original cod liver oil,0,5,0.6102524366998459,0.375,0.75,0.018050541516245487,0.0,0.3182
SevenseascodLiverOil,"This cod lever capsules should be kept in below 10°C, you should see that it should be kept in a ice box during delivery",0,24,0.7214802153216732,0.0,0.0,0.06859205776173286,1.0,0.0
SevenseascodLiverOil,Good & effective product for the given low price.,0,9,0.27102878446421025,0.4333333333333333,0.5666666666666668,0.032490974729241874,0.0,0.5994
SevenseascodLiverOil,Good one seen improvements,1,4,0.37183886027179697,0.7,0.6000000000000001,0.01444043321299639,0.0,0.6369
SevenseascodLiverOil,Like but less discount,0,4,0.5172827982443287,-0.16666666666666666,0.06666666666666667,0.01444043321299639,1.0,0.1901
SevenseascodLiverOil,The packing is same for years I could relate to product from the memory down the years,0,17,1.1677916064697613,-0.07777777777777779,0.20694444444444446,0.05415162454873646,1.0,0.0
SevenseascodLiverOil,No major change after taking these tablets,0,7,0.5000000000000001,-0.03125,0.5,0.02527075812274368,0.0,-0.296
SevenseascodLiverOil,Package quantity is not good,0,5,0.8001193587554026,-0.35,0.6000000000000001,0.018050541516245487,1.0,-0.3412
SevenseascodLiverOil,Meg 3 is best in winter,0,6,0.4095756653334369,1.0,0.3,0.021660649819494584,0.0,0.6369
SevenseascodLiverOil,Bottle cap is free,0,4,0.6436340830629375,0.4,0.8,0.01444043321299639,0.0,0.5106
SevenseascodLiverOil,I am not a doctor,0,5,1.0,0.0,0.0,0.018050541516245487,0.0,0.0
SevenseascodLiverOil,Very much like.. Recommended for enhancing immunity of everyone...Must buy again,1,11,0.1733751841478053,0.26,0.26,0.039711191335740074,0.0,0.5916
SevenseascodLiverOil,AGAIN results are good,1,4,0.6590008304678587,0.7,0.6000000000000001,0.01444043321299639,0.0,0.4404
SevenseascodLiverOil,Delivery time is late,0,4,0.5926891359886856,-0.3,0.6,0.01444043321299639,1.0,0.0
SevenseascodLiverOil,its too early,0,3,0.0,0.1,0.3,0.010830324909747292,0.0,0.0
SevenseascodLiverOil,At least online available,0,4,0.0,0.05000000000000002,0.4,0.01444043321299639,0.0,0.0
SevenseascodLiverOil,Packing... Delivery... Discount,0,3,0.6501007262294345,0.0,0.0,0.010830324909747292,1.0,0.0
SevenseascodLiverOil,Good for immunity system .Every body should take it. No foundation for Male/Female anybody can take it.,1,17,0.5109678560081549,0.7,0.6000000000000001,0.05054151624548736,0.0,0.1779
SevenseascodLiverOil,It was packed very carefully and delivered with in time,0,10,0.21508515443031898,-0.13,1.0,0.036101083032490974,1.0,0.2006
SevenseascodLiverOil,its really helpful and safe.,1,5,0.0,0.35,0.35,0.018050541516245487,0.0,0.7397
SevenseascodLiverOil,its good for health.,1,4,1.0,0.7,0.6000000000000001,0.01444043321299639,0.0,0.4404
SevenseascodLiverOil,Delivery time is much,0,4,1.0,0.2,0.2,0.01444043321299639,1.0,0.0
SevenseascodLiverOil,Genuine quality at very best price,0,6,0.5048527963464433,0.7,0.445,0.021660649819494584,1.0,0.6697
SevenseascodLiverOil,Colour like a gold due,0,5,0.7520413596092718,-0.125,0.375,0.018050541516245487,0.0,0.3612
SevenseascodLiverOil,"Dislike , original monogram (logo) not match original product.",0,9,0.41548204249181997,0.375,0.75,0.02888086642599278,0.0,-0.3098
SevenseascodLiverOil,I have ordered senses but i feel like that the product is not in original,0,15,0.324624312520244,0.375,0.75,0.05415162454873646,0.0,0.204
SevenseascodLiverOil,But I got this product very late ...,0,8,0.21670985756593286,-0.39,0.78,0.02888086642599278,0.0,0.0
SevenseascodLiverOil,i like it and its good in results,1,8,0.6625763106909137,0.7,0.6000000000000001,0.02888086642599278,0.0,0.6597
SevenseascodLiverOil,All is ok but I couldn get discount on seven seas cod lever oil cc capsules,0,16,0.4792946111396841,0.5,0.5,0.05776173285198556,1.0,0.1531
SevenseascodLiverOil,its only 15 days but I do feel energetic and good.. so its a thumbs up for me..,1,18,0.45993903297941324,0.39999999999999997,0.7000000000000001,0.061371841155234655,0.0,0.8271
SevenseascodLiverOil,excellent for vitamin deficiency good jelly capsules,1,7,0.5401864456746652,0.85,0.8,0.02527075812274368,0.0,0.8316
